arch,mask_variant,split,n_total,n_malignant,n_benign,prevalence,threshold_probability_pt,tp,fp,tn,fn,net_benefit_model,net_benefit_treat_all_correct,net_benefit_treat_all_WRONG_flat_at_prevalence,net_benefit_treat_none,delta_nb_model_minus_treat_all,standardised_net_benefit_model
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.55,57,7,20,10,0.5153664302600474,0.3617021276595743,0.7127659574468085,0.0,0.15366430260047304,0.723051409618574
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.56,57,7,20,10,0.511605415860735,0.34719535783365557,0.7127659574468085,0.0,0.16441005802707948,0.717774762550882
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.57,57,7,20,10,0.5076694705591293,0.3320138545274617,0.7127659574468085,0.0,0.17565561603166757,0.7122526900381814
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.58,57,7,20,10,0.5035460992907802,0.3161094224924012,0.7127659574468085,0.0,0.187436676798379,0.7064676616915424
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.59,57,7,20,10,0.49922158796056054,0.29942916450441104,0.7127659574468085,0.0,0.1997924234561495,0.7004004368401895
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.6,57,7,20,10,0.49468085106382986,0.28191489361702127,0.7127659574468085,0.0,0.2127659574468086,0.6940298507462688
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.61,57,7,20,10,0.48990725586470274,0.2635024549918166,0.7127659574468085,0.0,0.22640480087288611,0.687332567929583
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.62,57,7,20,10,0.48488241881299,0.24412094064949602,0.7127659574468085,0.0,0.24076147816349397,0.6802827965435979
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.63,57,7,20,10,0.47958596894767114,0.2236917768832662,0.7127659574468085,0.0,0.25589419206440495,0.672851956434046
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.64,57,7,20,10,0.47399527186761237,0.202127659574468,0.7127659574468085,0.0,0.2718676122931444,0.6650082918739636
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.65,57,7,20,10,0.46808510638297873,0.1793313069908813,0.7127659574468085,0.0,0.28875379939209744,0.6567164179104478
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.66,57,7,20,10,0.4618272841051314,0.15519399249061316,0.7127659574468085,0.0,0.30663329161451824,0.6479367866549605
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.67,57,7,20,10,0.4551901998710509,0.12959381044487406,0.7127659574468085,0.0,0.32559638942617686,0.6386250565355043
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.68,57,7,20,10,0.44813829787234044,0.10239361702127636,0.7127659574468085,0.0,0.3457446808510641,0.6287313432835822
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.69,56,7,20,11,0.4299931365820179,0.07343857240905982,0.7127659574468085,0.0,0.35655456417295806,0.6032739528165624
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.7,56,7,20,11,0.4219858156028369,0.04255319148936165,0.7127659574468085,0.0,0.3794326241134752,0.5920398009950248
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.71,55,7,20,12,0.4027879677182685,0.009537784299339713,0.7127659574468085,0.0,0.3932501834189288,0.5651055069480185
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.72,55,7,20,12,0.3936170212765958,-0.02583586626139822,0.7127659574468085,0.0,0.41945288753799403,0.5522388059701494
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.73,55,7,20,12,0.3837667454688732,-0.06382978723404253,0.7127659574468085,0.0,0.4475965327029157,0.5384190160309564
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.74,55,6,21,12,0.40343698854337157,-0.10474631751227492,0.7127659574468085,0.0,0.5081833060556464,0.5660160734787602
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.75,55,6,21,12,0.39361702127659576,-0.14893617021276606,0.7127659574468085,0.0,0.5425531914893618,0.5522388059701493
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.76,54,6,21,13,0.37234042553191493,-0.19680851063829807,0.7127659574468085,0.0,0.569148936170213,0.5223880597014926
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.77,54,6,21,13,0.360777058279371,-0.24884366327474583,0.7127659574468085,0.0,0.6096207215541168,0.5061648280337444
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.78,54,6,21,13,0.34816247582205034,-0.30560928433268886,0.7127659574468085,0.0,0.6537717601547393,0.48846675712347365
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.79,52,6,21,15,0.3130699088145896,-0.36778115501519804,0.7127659574468085,0.0,0.6808510638297877,0.4392324093816631
efficientnet_b0,gt,external_test2,94,67,27,0.7127659574468085,0.8,52,6,21,15,0.2978723404255319,-0.4361702127659578,0.7127659574468085,0.0,0.7340425531914897,0.417910447761194
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.01,352,242,6,0,0.5825925925925926,0.5824915824915825,0.5866666666666667,0.0,0.00010101010101004615,0.9930555555555555
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.02,352,235,13,0,0.5786734693877551,0.5782312925170068,0.5866666666666667,0.0,0.0004421768707483231,0.9863752319109462
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.03,351,228,20,1,0.5732474226804123,0.5738831615120275,0.5866666666666667,0.0,-0.0006357388316151624,0.9771262886597937
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.04,350,225,23,2,0.5677083333333334,0.5694444444444444,0.5866666666666667,0.0,-0.0017361111111110494,0.9676846590909092
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.05,349,222,26,3,0.5621929824561404,0.5649122807017544,0.5866666666666667,0.0,-0.0027192982456140102,0.9582834928229665
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.06,347,220,28,5,0.5549290780141845,0.5602836879432624,0.5866666666666667,0.0,-0.005354609929077991,0.945901837524178
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.07,345,207,41,7,0.549032258064516,0.5555555555555556,0.5866666666666667,0.0,-0.006523297491039526,0.9358504398826978
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.08,345,202,46,7,0.5457246376811594,0.5507246376811594,0.5866666666666667,0.0,-0.0050000000000000044,0.9302124505928854
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.09,343,201,47,9,0.5385347985347986,0.5457875457875458,0.5866666666666667,0.0,-0.007252747252747271,0.9179570429570431
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.1,340,196,52,12,0.5303703703703704,0.5407407407407407,0.5866666666666667,0.0,-0.010370370370370363,0.9040404040404041
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.11,338,189,59,14,0.5244007490636704,0.5355805243445693,0.5866666666666667,0.0,-0.011179775280898863,0.8938649131767109
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.12,337,183,65,15,0.5200757575757575,0.5303030303030303,0.5866666666666667,0.0,-0.010227272727272751,0.8864927685950412
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.13,337,178,70,15,0.5173371647509578,0.524904214559387,0.5866666666666667,0.0,-0.007567049808429149,0.8818247126436781
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.14,337,175,73,15,0.5141860465116279,0.5193798449612403,0.5866666666666667,0.0,-0.00519379844961243,0.876453488372093
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.15,335,171,77,17,0.5080392156862745,0.5137254901960784,0.5866666666666667,0.0,-0.005686274509803857,0.865975935828877
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.16,333,169,79,19,0.5013492063492064,0.5079365079365079,0.5866666666666667,0.0,-0.006587301587301475,0.854572510822511
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.17,332,163,85,20,0.49769076305220883,0.5020080321285141,0.5866666666666667,0.0,-0.004317269076305252,0.8483365279299014
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.18,330,158,90,22,0.49219512195121956,0.49593495934959353,0.5866666666666667,0.0,-0.0037398373983739686,0.838968957871397
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.19,327,152,96,25,0.48557613168724284,0.4897119341563786,0.5866666666666667,0.0,-0.004135802469135752,0.8276865881032548
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.2,325,151,97,27,0.47874999999999995,0.48333333333333334,0.5866666666666667,0.0,-0.004583333333333384,0.8160511363636362
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.21,324,151,97,28,0.4731012658227849,0.4767932489451477,0.5866666666666667,0.0,-0.0036919831223627964,0.8064226121979288
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.22,320,150,98,32,0.46282051282051284,0.4700854700854701,0.5866666666666667,0.0,-0.007264957264957239,0.7888986013986015
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.23,319,149,99,33,0.45748917748917745,0.46320346320346323,0.5866666666666667,0.0,-0.005714285714285783,0.7798110979929161
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.24,318,149,99,34,0.4515789473684211,0.45614035087719296,0.5866666666666667,0.0,-0.004561403508771877,0.7697368421052632
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.25,317,145,103,35,0.4477777777777778,0.4488888888888889,0.5866666666666667,0.0,-0.0011111111111111183,0.7632575757575758
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.26,315,143,105,37,0.4412612612612613,0.44144144144144143,0.5866666666666667,0.0,-0.00018018018018012283,0.7521498771498772
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.27,314,140,108,38,0.4370319634703196,0.4337899543378995,0.5866666666666667,0.0,0.003242009132420065,0.7449408468244084
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.28,312,140,108,40,0.42925925925925923,0.42592592592592593,0.5866666666666667,0.0,0.0033333333333332993,0.7316919191919191
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.29,310,139,109,42,0.4220422535211268,0.4178403755868545,0.5866666666666667,0.0,0.004201877934272291,0.719390204865557
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.3,307,137,111,45,0.41380952380952385,0.4095238095238095,0.5866666666666667,0.0,0.004285714285714337,0.7053571428571429
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.31,307,136,112,45,0.4098309178743962,0.40096618357487923,0.5866666666666667,0.0,0.008864734299516952,0.6985754281949935
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.32,306,133,115,46,0.40568627450980393,0.39215686274509803,0.5866666666666667,0.0,0.013529411764705901,0.6915106951871658
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.33,300,127,121,52,0.3957462686567164,0.38308457711442784,0.5866666666666667,0.0,0.012661691542288578,0.6745675033921302
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.34,299,125,123,53,0.39101010101010103,0.3737373737373737,0.5866666666666667,0.0,0.01727272727272733,0.6664944903581268
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.35,298,123,125,54,0.3862820512820513,0.36410256410256414,0.5866666666666667,0.0,0.022179487179487145,0.6584353146853147
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.36,296,119,129,56,0.38177083333333334,0.3541666666666667,0.5866666666666667,0.0,0.027604166666666652,0.6507457386363636
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.37,294,116,132,58,0.37645502645502643,0.34391534391534395,0.5866666666666667,0.0,0.03253968253968248,0.6416847041847041
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.38,293,115,133,59,0.37086021505376343,0.3333333333333333,0.5866666666666667,0.0,0.037526881720430116,0.6321480938416422
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.39,290,113,135,62,0.3629234972677596,0.3224043715846994,0.5866666666666667,0.0,0.04051912568306015,0.6186195976154992
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.4,290,111,137,62,0.36,0.31111111111111106,0.5866666666666667,0.0,0.048888888888888926,0.6136363636363636
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.41,289,108,140,63,0.35658192090395485,0.29943502824858764,0.5866666666666667,0.0,0.05714689265536721,0.607810092449923
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.42,286,106,142,66,0.3487356321839081,0.2873563218390805,0.5866666666666667,0.0,0.061379310344827576,0.594435736677116
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.43,284,105,143,68,0.34131578947368424,0.2748538011695907,0.5866666666666667,0.0,0.06646198830409356,0.5817882775119617
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.44,279,104,144,73,0.32880952380952383,0.2619047619047619,0.5866666666666667,0.0,0.06690476190476191,0.5604707792207793
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.45,279,103,145,73,0.3245454545454546,0.24848484848484853,0.5866666666666667,0.0,0.07606060606060605,0.553202479338843
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.46,276,98,150,76,0.32086419753086426,0.2345679012345679,0.5866666666666667,0.0,0.08629629629629637,0.5469276094276095
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.47,275,95,153,77,0.3179245283018868,0.22012578616352207,0.5866666666666667,0.0,0.0977987421383647,0.5419168096054888
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.48,273,93,155,79,0.31192307692307697,0.20512820512820518,0.5866666666666667,0.0,0.10679487179487179,0.531687062937063
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.49,273,90,158,79,0.3108823529411765,0.18954248366013077,0.5866666666666667,0.0,0.12133986928104573,0.5299131016042781
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.5,271,90,158,81,0.30166666666666664,0.17333333333333334,0.5866666666666667,0.0,0.1283333333333333,0.5142045454545454
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.51,269,86,162,83,0.29914965986394554,0.1564625850340136,0.5866666666666667,0.0,0.14268707482993193,0.5099141929499071
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.52,268,82,166,84,0.29861111111111105,0.13888888888888884,0.5866666666666667,0.0,0.1597222222222222,0.508996212121212
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.53,267,79,169,85,0.29652482269503544,0.12056737588652477,0.5866666666666667,0.0,0.17595744680851066,0.5054400386847195
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.54,263,77,171,89,0.2876811594202899,0.10144927536231879,0.5866666666666667,0.0,0.1862318840579711,0.49036561264822137
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.55,258,77,171,94,0.27314814814814814,0.08148148148148138,0.5866666666666667,0.0,0.19166666666666676,0.4655934343434343
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.56,255,77,171,97,0.2616666666666666,0.06060606060606055,0.5866666666666667,0.0,0.20106060606060605,0.4460227272727272
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.57,253,74,174,99,0.2581782945736435,0.0387596899224808,0.5866666666666667,0.0,0.2194186046511627,0.44007663847780143
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.58,253,74,174,99,0.25134920634920643,0.015873015873015928,0.5866666666666667,0.0,0.2354761904761905,0.4284361471861473
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.59,253,72,176,99,0.24898373983739844,-0.008130081300812941,0.5866666666666667,0.0,0.25711382113821135,0.4244041019955655
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.6,249,71,177,103,0.23750000000000002,-0.033333333333333215,0.5866666666666667,0.0,0.27083333333333326,0.40482954545454547
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.61,249,71,177,103,0.2299145299145299,-0.05982905982905984,0.5866666666666667,0.0,0.2897435897435897,0.39189976689976685
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.62,247,71,177,105,0.2185964912280702,-0.08771929824561397,0.5866666666666667,0.0,0.3063157894736842,0.3726076555023924
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.63,247,66,182,105,0.22436936936936938,-0.11711711711711703,0.5866666666666667,0.0,0.3414864864864864,0.3824477886977887
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.64,247,65,183,105,0.21907407407407406,-0.14814814814814814,0.5866666666666667,0.0,0.3672222222222222,0.3734217171717171
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.65,246,65,183,106,0.20880952380952375,-0.1809523809523811,0.5866666666666667,0.0,0.38976190476190486,0.35592532467532456
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.66,245,63,185,107,0.20450980392156862,-0.21568627450980404,0.5866666666666667,0.0,0.42019607843137263,0.34859625668449196
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.67,244,61,187,108,0.2002525252525252,-0.2525252525252527,0.5866666666666667,0.0,0.45277777777777795,0.3413395316804407
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.68,240,59,189,112,0.19104166666666667,-0.29166666666666685,0.5866666666666667,0.0,0.4827083333333335,0.32563920454545453
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.69,240,58,190,112,0.18483870967741944,-0.33333333333333304,0.5866666666666667,0.0,0.5181720430107525,0.31506598240469225
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.7,236,58,190,116,0.1677777777777778,-0.37777777777777766,0.5866666666666667,0.0,0.5455555555555555,0.2859848484848485
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.71,233,57,191,119,0.1557471264367816,-0.4252873563218389,0.5866666666666667,0.0,0.5810344827586205,0.26547805642633227
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.72,230,55,193,122,0.14761904761904768,-0.47619047619047605,0.5866666666666667,0.0,0.6238095238095237,0.25162337662337675
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.73,227,54,194,125,0.13500000000000006,-0.5308641975308641,0.5866666666666667,0.0,0.6658641975308641,0.23011363636363646
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.74,226,54,194,126,0.12051282051282053,-0.5897435897435896,0.5866666666666667,0.0,0.7102564102564102,0.20541958041958044
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.75,223,52,196,129,0.11166666666666664,-0.6533333333333333,0.5866666666666667,0.0,0.7649999999999999,0.19034090909090903
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.76,219,48,200,133,0.11166666666666664,-0.7222222222222223,0.5866666666666667,0.0,0.8338888888888889,0.19034090909090903
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.77,217,46,202,135,0.10500000000000004,-0.7971014492753623,0.5866666666666667,0.0,0.9021014492753623,0.1789772727272728
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.78,213,44,204,139,0.09499999999999997,-0.8787878787878789,0.5866666666666667,0.0,0.9737878787878789,0.16193181818181815
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.79,210,42,206,142,0.08666666666666656,-0.9682539682539686,0.5866666666666667,0.0,1.0549206349206353,0.14772727272727254
efficientnet_b0,model,train,600,352,248,0.5866666666666667,0.8,208,42,206,144,0.0666666666666666,-1.066666666666667,0.5866666666666667,0.0,1.1333333333333337,0.11363636363636352
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.01,155,100,2,0,0.5991824863420194,0.5991038792595212,0.603112840466926,0.0,7.860708249818327e-05,0.993483219289671
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.02,154,96,6,1,0.591598507107123,0.5950131025172715,0.603112840466926,0.0,-0.0034145954101484355,0.9809084924292298
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.03,154,91,11,1,0.5882706887560673,0.5908379798628104,0.603112840466926,0.0,-0.0025672911067431414,0.9753907549052212
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.04,154,83,19,1,0.5857652399481194,0.5865758754863812,0.603112840466926,0.0,-0.0008106355382618835,0.971236559139785
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.05,154,81,21,1,0.5826336268687282,0.5822240425967642,0.603112840466926,0.0,0.00040958427196402525,0.966044142614601
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.06,153,81,21,2,0.5752131798989982,0.5777796175180064,0.603112840466926,0.0,-0.0025664376190082105,0.9537405628002745
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.07,153,78,24,2,0.572486506840718,0.5732396134052968,0.603112840466926,0.0,-0.0007531065645788315,0.9492195629552551
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.08,152,73,29,3,0.5667399763153442,0.5686009135510066,0.603112840466926,0.0,-0.0018609372356623854,0.9396914446002805
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.09,152,70,32,3,0.5645016462137085,0.5638602642493693,0.603112840466926,0.0,0.0006413819643391605,0.9359801488833748
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.1,152,67,35,3,0.5624729788153913,0.5590142671854734,0.603112840466926,0.0,0.0034587116299178433,0.9326164874551972
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.11,152,64,38,3,0.560661041402527,0.5540593713111528,0.603112840466926,0.0,0.006601670091374245,0.9296121783254804
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.12,152,60,42,3,0.5596038203042094,0.5489918641669614,0.603112840466926,0.0,0.010611956137247969,0.9278592375366569
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.13,152,59,43,3,0.5571358289726732,0.5438078626056622,0.603112840466926,0.0,0.013327966367011057,0.9237671486837228
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.14,152,57,45,3,0.5553343588815491,0.5385033028685187,0.603112840466926,0.0,0.016831056013030476,0.9207801950487622
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.15,152,55,47,3,0.5536736095216297,0.5330739299610895,0.603112840466926,0.0,0.020599679560540207,0.9180265654648957
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.16,152,54,48,3,0.5514174541411896,0.52751528627015,0.603112840466926,0.0,0.023902167871039603,0.9142857142857144
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.17,149,53,49,6,0.5375275420749145,0.5218226993577422,0.603112840466926,0.0,0.015704842717172318,0.8912553439564712
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.18,149,52,50,6,0.5353516181076208,0.5159912688621049,0.603112840466926,0.0,0.019360349245515884,0.8876475216365067
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.19,149,51,51,6,0.5332180429456694,0.5100158524283037,0.603112840466926,0.0,0.023202190517365717,0.884109916367981
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.2,149,50,52,6,0.5311284046692607,0.5038910505836576,0.603112840466926,0.0,0.027237354085603127,0.8806451612903227
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.21,149,47,55,6,0.531153031571689,0.49761119046446334,0.603112840466926,0.0,0.03354184110722569,0.8806859942833812
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.22,147,45,57,8,0.5225980245435498,0.49117030829093083,0.603112840466926,0.0,0.03142771625261892,0.866501240694789
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.23,147,41,61,8,0.5243316994289756,0.4845621304765273,0.603112840466926,0.0,0.03976956895244832,0.8693757855048176
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.24,147,40,62,8,0.5228343231619905,0.4777800532459553,0.603112840466926,0.0,0.04505426991603523,0.866893039049236
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.25,147,37,65,8,0.523994811932555,0.4708171206225681,0.603112840466926,0.0,0.05317769130998695,0.8688172043010752
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.26,147,33,69,8,0.5268692817330949,0.4636660006309811,0.603112840466926,0.0,0.06320328110211376,0.8735832606800348
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.27,147,30,72,8,0.5288097649379031,0.45631895954373425,0.603112840466926,0.0,0.07249080539416886,0.8768007070260716
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.28,147,29,73,8,0.5281020319930825,0.4487678339818417,0.603112840466926,0.0,0.07933419801124075,0.875627240143369
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.29,146,26,76,9,0.5267715240861511,0.44100400065764234,0.603112840466926,0.0,0.0857675234285088,0.8734211721944571
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.3,144,25,77,11,0.5186214563646471,0.43301834352418,0.603112840466926,0.0,0.08560311284046707,0.8599078341013826
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.31,143,24,78,12,0.5144645576044663,0.42480121806800875,0.603112840466926,0.0,0.08966333953645755,0.8530154277699861
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.32,143,23,79,12,0.514305333028153,0.41634241245136183,0.603112840466926,0.0,0.09796292057679112,0.8527514231499053
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.33,143,23,79,12,0.5123410186421976,0.40763110517451645,0.603112840466926,0.0,0.10470991346768116,0.8494944631680309
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.34,142,21,81,13,0.5104350902016273,0.3986558188892818,0.603112840466926,0.0,0.11177927131234544,0.8463343108504401
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.35,142,21,81,13,0.508530380125711,0.389404369949117,0.603112840466926,0.0,0.11912601017659397,0.8431761786600498
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.36,142,20,82,13,0.5087548638132297,0.37986381322957197,0.603112840466926,0.0,0.12889105058365768,0.8435483870967744
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.37,142,18,84,13,0.5113952195664259,0.37002038169353335,0.603112840466926,0.0,0.1413748378728925,0.8479262672811062
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.38,142,18,84,13,0.5096021086983809,0.35985942010794525,0.603112840466926,0.0,0.1497426885904356,0.8449531737773154
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.39,142,18,84,13,0.5077502073100721,0.3493653122408623,0.603112840466926,0.0,0.15838489506920983,0.8418826017979907
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.4,142,18,84,13,0.5058365758754864,0.33852140077821,0.603112840466926,0.0,0.16731517509727634,0.8387096774193549
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.41,140,16,86,15,0.5014838752225812,0.3273098990964849,0.603112840466926,0.0,0.1741739761260963,0.8314926189174411
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.42,140,16,86,15,0.4996645646048571,0.3157117939084932,0.603112840466926,0.0,0.1839527706963639,0.828476084538376
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.43,139,15,87,16,0.4968257218922793,0.30370673766127376,0.603112840466926,0.0,0.19311898423100554,0.8237691001697793
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.44,138,14,88,17,0.4941634241245136,0.2912729294052251,0.603112840466926,0.0,0.2028904947192885,0.8193548387096774
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.45,138,14,88,17,0.4923947647683056,0.2783869826671383,0.603112840466926,0.0,0.21400778210116733,0.8164222873900294
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.46,138,14,88,17,0.49056059951001585,0.26502377864245563,0.603112840466926,0.0,0.22553682086756022,0.8133811230585425
efficientnet_b0,model,internal_val,257,155,102,0.603112840466926,0.47,138,14,88,17,0.4886572204683944,0.251156302767785,0.603112840466926,0.0,0.23750091770060938,0.8102251978088862
