arch,mask_variant,split,n_total,n_malignant,n_benign,prevalence,threshold_probability_pt,tp,fp,tn,fn,net_benefit_model,net_benefit_treat_all_correct,net_benefit_treat_all_WRONG_flat_at_prevalence,net_benefit_treat_none,delta_nb_model_minus_treat_all,standardised_net_benefit_model
densenet121,gt,train,600,352,248,0.5866666666666667,0.26,345,107,141,7,0.5123423423423423,0.44144144144144143,0.5866666666666667,0.0,0.0709009009009009,0.8733108108108107
densenet121,gt,train,600,352,248,0.5866666666666667,0.27,345,105,143,7,0.5102739726027397,0.4337899543378995,0.5866666666666667,0.0,0.07648401826484014,0.8697851805728517
densenet121,gt,train,600,352,248,0.5866666666666667,0.28,344,105,143,8,0.5052777777777778,0.42592592592592593,0.5866666666666667,0.0,0.0793518518518519,0.8612689393939394
densenet121,gt,train,600,352,248,0.5866666666666667,0.29,344,103,145,8,0.5032159624413146,0.4178403755868545,0.5866666666666667,0.0,0.08537558685446012,0.857754481434059
densenet121,gt,train,600,352,248,0.5866666666666667,0.3,344,101,147,8,0.5011904761904762,0.4095238095238095,0.5866666666666667,0.0,0.09166666666666667,0.854301948051948
densenet121,gt,train,600,352,248,0.5866666666666667,0.31,344,99,149,8,0.49920289855072464,0.40096618357487923,0.5866666666666667,0.0,0.09823671497584541,0.8509140316205533
densenet121,gt,train,600,352,248,0.5866666666666667,0.32,344,97,151,8,0.49725490196078437,0.39215686274509803,0.5866666666666667,0.0,0.10509803921568633,0.8475935828877006
densenet121,gt,train,600,352,248,0.5866666666666667,0.33,344,96,152,8,0.49452736318407964,0.38308457711442784,0.5866666666666667,0.0,0.1114427860696518,0.8429443690637721
densenet121,gt,train,600,352,248,0.5866666666666667,0.34,344,92,156,8,0.49434343434343436,0.3737373737373737,0.5866666666666667,0.0,0.12060606060606066,0.8426308539944903
densenet121,gt,train,600,352,248,0.5866666666666667,0.35,343,87,161,9,0.4935897435897436,0.36410256410256414,0.5866666666666667,0.0,0.12948717948717947,0.8413461538461539
densenet121,gt,train,600,352,248,0.5866666666666667,0.36,342,85,163,10,0.49031249999999993,0.3541666666666667,0.5866666666666667,0.0,0.13614583333333324,0.835759943181818
densenet121,gt,train,600,352,248,0.5866666666666667,0.37,342,83,165,10,0.4887566137566137,0.34391534391534395,0.5866666666666667,0.0,0.14484126984126977,0.8331078643578643
densenet121,gt,train,600,352,248,0.5866666666666667,0.38,339,83,165,13,0.4802150537634408,0.3333333333333333,0.5866666666666667,0.0,0.1468817204301075,0.8185483870967741
densenet121,gt,train,600,352,248,0.5866666666666667,0.39,338,78,170,14,0.4802185792349727,0.3224043715846994,0.5866666666666667,0.0,0.15781420765027326,0.8185543964232489
densenet121,gt,train,600,352,248,0.5866666666666667,0.4,338,76,172,14,0.4788888888888889,0.31111111111111106,0.5866666666666667,0.0,0.16777777777777786,0.8162878787878788
densenet121,gt,train,600,352,248,0.5866666666666667,0.41,338,74,174,14,0.4776271186440678,0.29943502824858764,0.5866666666666667,0.0,0.17819209039548017,0.8141371340523883
densenet121,gt,train,600,352,248,0.5866666666666667,0.42,338,72,176,14,0.47643678160919545,0.2873563218390805,0.5866666666666667,0.0,0.18908045977011495,0.8121081504702196
densenet121,gt,train,600,352,248,0.5866666666666667,0.43,338,70,178,14,0.4753216374269006,0.2748538011695907,0.5866666666666667,0.0,0.2004678362573099,0.810207336523126
densenet121,gt,train,600,352,248,0.5866666666666667,0.44,337,70,178,15,0.47,0.2619047619047619,0.5866666666666667,0.0,0.20809523809523806,0.8011363636363635
densenet121,gt,train,600,352,248,0.5866666666666667,0.45,336,68,180,16,0.46727272727272734,0.24848484848484853,0.5866666666666667,0.0,0.2187878787878788,0.7964876033057853
densenet121,gt,train,600,352,248,0.5866666666666667,0.46,336,67,181,16,0.4648765432098766,0.2345679012345679,0.5866666666666667,0.0,0.2303086419753087,0.7924031986531987
densenet121,gt,train,600,352,248,0.5866666666666667,0.47,335,66,182,17,0.4607861635220126,0.22012578616352207,0.5866666666666667,0.0,0.24066037735849055,0.7854309605488852
densenet121,gt,train,600,352,248,0.5866666666666667,0.48,335,65,183,17,0.45833333333333337,0.20512820512820518,0.5866666666666667,0.0,0.2532051282051282,0.7812500000000001
densenet121,gt,train,600,352,248,0.5866666666666667,0.49,335,64,184,17,0.4558496732026144,0.18954248366013077,0.5866666666666667,0.0,0.2663071895424836,0.7770164884135472
densenet121,gt,train,600,352,248,0.5866666666666667,0.5,334,63,185,18,0.45166666666666666,0.17333333333333334,0.5866666666666667,0.0,0.2783333333333333,0.7698863636363636
densenet121,gt,train,600,352,248,0.5866666666666667,0.51,334,62,186,18,0.44911564625850336,0.1564625850340136,0.5866666666666667,0.0,0.29265306122448975,0.7655380333951762
densenet121,gt,train,600,352,248,0.5866666666666667,0.52,333,60,188,19,0.4466666666666667,0.13888888888888884,0.5866666666666667,0.0,0.3077777777777779,0.7613636363636365
densenet121,gt,train,600,352,248,0.5866666666666667,0.53,333,59,189,19,0.444113475177305,0.12056737588652477,0.5866666666666667,0.0,0.3235460992907802,0.7570116054158608
